62701,22238
62801,22237
62901,22237
63001,22238
63101,22666
63201,22238
63301,21810
63401,23093
63501,22238
63601,21383
63701,22237
63801,21810
63901,22238
64001,21810
64101,21382
64201,22238
64301,22666
64401,23093
64501,23520
64601,22666
64701,23520
64801,23093
64901,22238
65001,22665
65101,22237
65201,22666
65301,23094
65401,23093
65501,23521
65601,23521
65701,23093
65801,23521
65901,23521
66001,22666
66101,23093
66201,23521
66301,23521
66401,23948
66501,23521
66601,23948
66701,23094
66801,23949
66901,23093
67001,22665
67101,23093
67201,22666
67301,22238
67401,22665
67501,26515
67601,23521
67701,22666
67801,26087
67901,23948
68001,23949
68101,24804
68201,24804
68301,24377
68401,23948
68501,23949
68601,23521
68701,23948
68801,23521
68901,23949
69001,23948
69101,24376
69201,23949
69301,23949
69401,24376
69501,23948
69601,24377
69701,24376
69801,24376
69901,24804
70001,24376
70101,23949
70201,24376
70301,24376
70401,24804
70501,24376
70601,24376
70701,23948
70801,24804
70901,24377
71001,24804
71101,24376
71201,25232
71301,25231
71401,24804
71501,26087
71601,25659
71701,24804
71801,24804
71901,24376
72001,24804
72101,25232
72201,25659
72301,25232
72401,26087
72501,25659
72601,29080
72701,25659
72801,26087
72901,26514
73001,26942
73101,26087
73201,25231
73301,25232
73401,30364
73501,25232
73601,25659
73701,25660
73801,28225
73901,26943
74001,27370
74101,27369
74201,27797
74301,26514
74401,25659
74501,26515
74601,30791
74701,26942
74801,27370
74901,28225
75001,26942
75101,26942
75201,26942
75301,26515
75401,26514
75501,26087
75601,26087
75701,26942
75801,26087
75901,26515
76001,26942
76101,26942
76201,26942
76301,26942
76401,26515
76501,27369
76601,26514
76701,26515
76801,27370
76901,27370
77001,32929
77101,29935
77201,27798
77301,28653
77401,28225
77501,28653
77601,29081
77701,29080
77801,28225
77901,26942
78001,27370
78101,27369
78201,27370
78301,27798
78401,30791
78501,27797
78601,28653
78701,28652
78801,29508
78901,30363
79001,29508
79101,29081
79201,28225
79301,27798
79401,28226
79501,28225
79601,31646
79701,30791
79801,28652
79901,29081
80001,29080
80101,29935
80201,29936
80301,29936
80401,28653
80501,27798
80601,28652
80701,27797
80801,29080
80901,29081
81001,27798
81101,28225
81201,28653
81301,27370
81401,28225
81501,28653
81601,28225
81701,28225
81801,28653
81901,29080
82001,29080
82101,28225
82201,28653
82301,28653
82401,29081
82501,30791
82601,29936
82701,29936
82801,29508
82901,29081
83001,29508
83101,29935
83201,29508
83301,29936
83401,28653
83501,29081
83601,30363
83701,29508
83801,29936
83901,29508
84001,29936
84101,29080
84201,29508
84301,30791
84401,31646
84501,31218
84601,30364
84701,29936
84801,29935
84901,32074
85001,32501
85101,30791
85201,32074
85301,29508
85401,30791
85501,29935
85601,30363
85701,30363
85801,30364
85901,31647
86001,31646
86101,32074
86201,32074
86301,31647
86401,30791
86501,77405
86601,31219
86701,30791
86801,30791
86901,31219
87001,33357
87101,33357
87201,30791
87301,31219
87401,33357
87501,30791
87601,31219
87701,34639
87801,32074
87901,32074
88001,32501
88101,32502
88201,32073
88301,31646
88401,31218
88501,31219
88601,31219
88701,33785
88801,31219
88901,31647
89001,30791
89101,31219
89201,31218
89301,32074
89401,30791
89501,31219
89601,31646
89701,31646
89801,32502
89901,32501
90001,31646
90101,31646
90201,32074
90301,32074
90401,31647
90501,31647
90601,32074
90701,32502
90801,33357
90901,32929
91001,33357
91101,34639
91201,32074
91301,32074
91401,32929
91501,32073
91601,32502
91701,34640
91801,32073
91901,32502
92001,34640
92101,32074
92201,33357
92301,32502
92401,32502
92501,33784
92601,33784
92701,33784
92801,31646
92901,31646
93001,32074
93101,32929
93201,31646
93301,32074
93401,32074
93501,33785
93601,32502
93701,32502
93801,32502
93901,31647
94001,32074
94101,34640
94201,35496
94301,35068
94401,34640
94501,32929
94601,32502
94701,33357
94801,32501
94901,30364
95001,30363
95101,30364
95201,30364
95301,30363
95401,30364
95501,30363
95601,30791
95701,30791
95801,30791
95901,30363
96001,30363
96101,30791
96201,30791
96301,30791
96401,30791
96501,30791
96601,30791
96701,30791
96801,30791
96901,31218
97001,30791
97101,30791
97201,31219
97301,31218
97401,30791
97501,30791
97601,31218
97701,31218
97801,31218
97901,31219
98001,31219
98101,31218
98201,31218
98301,31218
98401,31219
98501,31219
98601,31219
98701,31219
98801,31647
98901,31647
99001,31646
99101,31646
99201,31646
99301,31647
99401,31646
99501,31646
99601,31647
99701,31647
99801,31646
99901,32074
