57601,32444272
57701,32921961
57801,32344202
57901,32893308
58001,33453532
58101,32558456
58201,34409335
58301,33455671
58401,32931797
58501,32796658
58601,33950464
58701,33447545
58801,33345336
58901,34109551
59001,33464224
59101,34046686
59201,34914820
59301,34029152
59401,34945611
59501,35047820
59601,34657374
59701,34280184
59801,34924229
59901,34507696
60001,34750174
60101,35354875
60201,35446820
60301,35288588
60401,36019446
60501,36355581
60601,37123217
60701,35687160
60801,35978819
60901,37131343
61001,36266202
61101,36038263
61201,37305825
61301,36477034
61401,37135619
61501,36775963
61601,37222004
61701,37309673
61801,37250230
61901,37055220
62001,37775814
62101,38304820
62201,38686714
62301,38534897
62401,37485439
62501,38689707
62601,38026418
62701,38262482
62801,39008736
62901,37865621
63001,38700398
63101,38541739
63201,38392061
63301,39060482
63401,39703244
63501,39765680
63601,39482575
63701,39630970
63801,39272170
63901,39860192
64001,39107951
64101,40499533
64201,40227118
64301,40641085
64401,41466454
64501,41099528
64601,41381779
64701,40423410
64801,42481273
64901,41095680
65001,41906509
65101,40587201
65201,40478150
65301,42024540
65401,41804727
65501,42630524
65601,40856194
65701,42669013
65801,42499235
65901,42706646
66001,43520896
66101,42275145
66201,43324603
66301,43040642
66401,44028520
66501,43500796
66601,44657596
66701,45649322
66801,45239631
66901,45166930
67001,45265718
67101,45691660
67201,46612395
67301,44334291
67401,44907345
67501,46702201
67601,45855878
67701,45584746
67801,44713618
67901,44734573
68001,46858722
68101,46520449
68201,49240746
68301,46761645
68401,47405263
68501,47556651
68601,47536551
68701,47381314
68801,48113882
68901,46726150
69001,46617098
69101,46718452
69201,47448883
69301,48769473
69401,48643316
69501,48843029
69601,49671819
69701,49541813
69801,49783865
69901,49693202
70001,49191994
70101,49708170
70201,49500758
70301,50755918
70401,50656276
70501,50127697
70601,50406098
70701,49768896
70801,50548934
70901,50645584
71001,51276799
71101,51486776
71201,51058269
71301,51827615
71401,51861399
71501,51671950
71601,52141084
71701,52275795
71801,51465393
71901,51907586
72001,52527255
72101,52502450
72201,53239723
72301,52469949
72401,52260399
72501,52773582
72601,53527533
72701,53397099
72801,53840574
72901,53452267
73001,52163322
73101,52566598
73201,53560890
73301,53100308
73401,54023182
73501,54488468
73601,55144914
73701,75135095
73801,54793384
73901,55064087
74001,55850541
74101,54756606
74201,53811494
74301,53726819
74401,55535361
74501,55056818
74601,55169291
74701,55261663
74801,55854817
74901,56979115
75001,56822167
75101,56226447
75201,55914688
75301,56367145
75401,57251529
75501,57478185
75601,57512397
75701,57748462
75801,58598635
75901,57977256
76001,58434416
76101,58484452
76201,58871477
76301,58561001
76401,57586810
76501,57764712
76601,57575262
76701,58361716
76801,58613603
76901,59310676
77001,59557431
77101,58317239
77201,58607615
77301,60191212
77401,60967829
77501,60936182
77601,60570540
77701,61147442
77801,61052504
77901,61471603
78001,61258205
78101,61684147
78201,61559699
78301,62059197
78401,61515651
78501,61858628
78601,61825700
78701,62296972
78801,62713933
78901,61798330
79001,63850205
79101,62843939
79201,64333025
79301,63445646
79401,63793328
79501,63811289
79601,63768523
79701,63818987
79801,63706514
79901,64785054
80001,64660179
80101,64158543
80201,65105793
80301,64773079
80401,63750563
80501,63803164
80601,64892821
80701,65535583
80801,63923334
80901,64058472
81001,64998879
81101,66251045
81201,66524315
81301,66613694
81401,66641065
81501,67325308
81601,66984897
81701,67693517
81801,67287675
81901,67581472
82001,66612412
82101,67969352
82201,68511188
82301,68044619
82401,68166073
82501,68494509
82601,68754522
82701,68616391
82801,69685521
82901,68442763
83001,69501203
83101,69942541
83201,69508046
83301,70037907
83401,70097351
83501,68784458
83601,69867274
83701,69235632
83801,68515037
83901,69057300
84001,69012824
84101,69812962
84201,70863276
84301,71364484
84401,72209098
84501,71814803
84601,72061986
84701,72288642
84801,72524278
84901,72848011
85001,72771460
85101,72977162
85201,72924132
85301,73176875
85401,72948937
85501,71170331
85601,71389716
85701,72064124
85801,72848866
85901,72203539
86001,71908886
86101,72481513
86201,73863257
86301,74863537
86401,75903159
86501,74979430
86601,75020912
86701,75674792
86801,75809503
86901,75714992
87001,75765455
87101,75956188
87201,76362457
87301,74423909
87401,76191825
87501,77106572
87601,77355894
87701,75983986
87801,76785406
87901,77130949
88001,76716126
88101,76343641
88201,76079352
88301,78561018
88401,77461524
88501,76031455
88601,75413497
88701,75352770
88801,75223619
88901,76129387
89001,77627454
89101,78544339
89201,76438152
89301,76514274
89401,78244555
89501,77322964
89601,77609492
89701,78514831
89801,79006632
89901,77138219
90001,99123826
90101,78867217
90201,79098577
90301,101239849
90401,78088890
90501,79934210
90601,79596364
90701,87885122
90801,113045620
90901,81584093
91001,80429004
91101,81958289
91201,80470486
91301,80902414
91401,81148315
91501,83224139
91601,82020298
91701,81447244
91801,80640692
91901,81223582
92001,81318093
92101,83022715
92201,80786949
92301,82036977
92401,81867199
92501,82797771
92601,84039245
92701,86767667
92801,86837375
92901,86642792
93001,86487555
93101,87210287
93201,87852193
93301,86334883
93401,86412287
93501,82870899
93601,84586212
93701,84427125
93801,85471880
93901,86458902
94001,86252345
94101,87061036
94201,86618844
94301,84891555
94401,86876290
94501,88701510
94601,86841650
94701,85807587
94801,86289979
94901,87661460
95001,86922477
95101,89263018
95201,87427107
95301,87794888
95401,87081991
95501,87762386
95601,89279269
95701,87733305
95801,87929598
95901,88131023
96001,90110625
96101,89177915
96201,90523737
96301,89667577
96401,91076692
96501,89269433
96601,104580670
96701,91528720
96801,92056871
96901,90945402
97001,91108338
97101,90647329
97201,90831647
97301,93458288
97401,91070704
97501,92452022
97601,92554231
97701,91632640
97801,92946815
97901,127240257
98001,93022510
98101,92735127
98201,92685948
98301,95507170
98401,93201696
98501,93711030
98601,93087941
98701,94255859
98801,95307884
98901,119102461
99001,94481660
99101,94819077
99201,95140244
99301,96733249
99401,96631468
99501,95673099
99601,95307456
99701,117474388
99801,96991551
99901,97693329
